mTurkCode,Consent1,Consent2,Consent3,Consent4,Consent5,ethnicity,education,marital_status,age,gender,income,parent_income,country_born,usa_years,religion,Instruct1,Instruct2,Instruct3,Comprehension1,Comprehension2,Comprehension3,Comprehension4,Comprehension5,cue,vig,vig,assault_lo_solo_1_1,cue,vig,vig,assault_lo_solo_2_1,cue,vig,vig,rev,assault_lo_group0_1_1,cue,vig,vig,rev,assault_lo_group0_2_1,cue,vig,vig,rev,assault_lo_group1_1_1,cue,vig,vig,rev,assault_lo_group1_2_1,cue,vig,vig,rev,assault_lo_group2_1_1,cue,vig,vig,rev,assault_lo_group2_2_1,cue,vig,vig,rev,assault_lo_group3_1_1,cue,vig,vig,rev,assault_lo_group3_2_1,cue,vig,vig,rev,assault_lo_group4_1_1,cue,vig,vig,rev,assault_lo_group4_2_1,cue,vig,vig,assault_hi_solo_1_1,cue,vig,vig,assault_hi_solo_2_1,cue,vig,vig,rev,assault_hi_group0_1_1,cue,vig,vig,rev,assault_hi_group0_2_1,cue,vig,vig,rev,assault_hi_group1_1_1,cue,vig,vig,rev,assault_hi_group1_2_1,cue,vig,vig,rev,assault_hi_group2_1_1,cue,vig,vig,rev,assault_hi_group2_2_1,cue,vig,vig,rev,assault_hi_group3_1_1,cue,vig,vig,rev,assault_hi_group3_2_1,cue,vig,vig,rev,assault_hi_group4_1_1,cue,vig,vig,rev,assault_hi_group4_2_1,cue,vig,vig,theft_lo_solo_1_1,cue,vig,vig,theft_lo_solo_2_1,cue,vig,vig,rev,theft_lo_group0_1_1,cue,vig,vig,rev,theft_lo_group0_2_1,cue,vig,vig,rev,theft_lo_group1_1_1,cue,vig,vig,rev,theft_lo_group1_2_1,cue,vig,vig,rev,theft_lo_group2_1_1,cue,vig,vig,rev,theft_lo_group2_2_1,cue,vig,vig,rev,theft_lo_group3_1_1,cue,vig,vig,rev,theft_lo_group3_2_1,cue,vig,vig,rev,theft_lo_group4_1_1,cue,vig,vig,rev,theft_lo_group4_2_1,cue,vig,vig,theft_hi_solo_1_1,cue,vig,vig,theft_hi_solo_2_1,cue,vig,vig,rev,theft_hi_group0_1_1,cue,vig,vig,rev,theft_hi_group0_2_1,cue,vig,vig,rev,theft_hi_group1_1_1,cue,vig,vig,rev,theft_hi_group1_2_1,cue,vig,vig,rev,theft_hi_group2_1_1,cue,vig,vig,rev,theft_hi_group2_2_1,cue,vig,vig,rev,theft_hi_group3_1_1,cue,vig,vig,rev,theft_hi_group3_2_1,cue,vig,vig,rev,theft_hi_group4_1_1,cue,vig,vig,rev,theft_hi_group4_2_1,catch_1,catch_2,suspicion,debrief,DO-BR-FL_9
4971865,1,1,1,1,1,3,16,1,36,1,4,4,USA,36,5,1,1,1,4,2,4,1,1,1,,1,16,1,,1,43,1,,1,1,34,1,,1,1,33,1,,1,1,31,1,,1,1,45,1,,1,1,33,1,,1,1,40,1,,1,1,58,1,,1,1,32,1,,1,1,31,1,,1,1,42,1,,1,23,1,,1,37,1,,1,1,41,1,,1,1,37,1,,1,1,23,1,,1,1,28,1,,1,1,41,1,,1,1,60,1,,1,1,42,1,,1,1,18,1,,1,1,58,1,,1,1,35,1,,1,36,1,,1,19,1,,1,1,32,1,,1,1,22,1,,1,1,24,1,,1,1,36,1,,1,1,23,1,,1,1,20,1,,1,1,45,1,,1,1,59,1,,1,1,59,1,,1,1,29,1,,1,40,1,,1,55,1,,1,1,57,1,,1,1,35,1,,1,1,59,1,,1,1,45,1,,1,1,57,1,,1,1,25,1,,1,1,58,1,,1,1,21,1,,1,1,59,1,,1,1,42,1,"a crime in is not good and criminal activity.a grave offense especially against morality.something reprehensible,foolish,or disgraceful.",3,1,assault_lo_group1_1|theft_hi_group3_1|theft_lo_solo_1|assault_hi_group2_2|assault_lo_group1_2|theft_lo_solo_2|assault_hi_solo_2|assault_lo_group3_1|assault_lo_group2_2|assault_hi_group3_2|theft_lo_group1_2|assault_hi_solo_1|theft_lo_group3_1|theft_lo_group4_2|theft_hi_solo_2|theft_lo_group0_1|theft_hi_group2_2|assault_hi_group0_2|theft_hi_group0_1|assault_hi_group2_1|theft_hi_group3_2|theft_hi_group1_2|assault_lo_group3_2|assault_hi_group1_2|assault_hi_group3_1|assault_lo_solo_1|theft_hi_group0_2|theft_hi_group2_1|theft_hi_group4_2|assault_lo_solo_2|assault_hi_group4_1|theft_lo_group0_2|theft_hi_solo_1|assault_lo_group4_1|theft_hi_group1_1|assault_lo_group4_2|assault_lo_group2_1|theft_lo_group3_2|theft_lo_group2_1|assault_lo_group0_1|theft_lo_group1_1|catch_2|assault_lo_group0_2|assault_hi_group0_1|theft_lo_group4_1|assault_hi_group1_1|catch_1|assault_hi_group4_2|theft_hi_group4_1|theft_lo_group2_2
1873402,1,1,1,1,1,1,18,4,27,2,1,,United States,27,10,1,1,1,4,2,4,1,1,1,1,,51,1,1,,37,1,1,,1,42,1,1,,1,25,1,1,,1,62,1,1,,1,7,1,1,,1,44,1,1,,1,51,1,1,,1,58,1,1,,1,40,1,1,,1,45,1,1,,1,58,1,1,,77,1,1,,81,1,1,,1,88,1,1,,1,64,1,1,,1,85,1,1,,1,80,1,1,,1,95,1,1,,1,57,1,1,,1,96,1,1,,1,89,1,1,,1,100,1,1,,1,100,1,1,,59,1,1,,51,1,1,,1,45,1,1,,1,65,1,1,,1,49,1,1,,1,65,1,1,,1,62,1,1,,1,65,1,1,,1,60,1,1,,1,70,1,1,,1,65,1,1,,1,64,1,1,,74,1,1,,80,1,1,,1,79,1,1,,1,68,1,1,,1,77,1,1,,1,89,1,1,,1,87,1,1,,1,75,1,1,,1,73,1,1,,1,80,1,1,,1,82,1,1,,1,73,1,A crime is an action that breaks the law.,6,1,theft_hi_group1_1|theft_lo_group1_1|assault_hi_group2_2|theft_hi_group4_2|assault_lo_solo_1|theft_hi_group4_1|theft_hi_group2_1|assault_hi_solo_2|assault_hi_group0_2|theft_hi_group3_2|theft_lo_group2_1|theft_lo_group0_2|theft_lo_group3_2|assault_lo_group4_1|assault_hi_group3_1|theft_lo_group4_2|assault_hi_group2_1|theft_lo_group0_1|theft_hi_solo_2|assault_lo_group1_2|theft_hi_group0_1|assault_hi_group4_1|theft_hi_group1_2|theft_lo_group4_1|assault_lo_group0_2|assault_hi_group1_2|assault_hi_solo_1|theft_hi_group2_2|theft_hi_group0_2|theft_lo_group1_2|catch_1|assault_lo_group3_2|theft_hi_group3_1|assault_hi_group1_1|catch_2|assault_lo_solo_2|assault_hi_group0_1|assault_lo_group1_1|assault_lo_group0_1|assault_lo_group3_1|assault_lo_group2_2|theft_lo_group2_2|assault_lo_group4_2|assault_hi_group3_2|assault_hi_group4_2|theft_lo_solo_1|assault_lo_group2_1|theft_lo_solo_2|theft_lo_group3_1|theft_hi_solo_1
3959854,1,1,1,1,1,1,12,1,30,1,6,,USA,30,10,1,1,1,4,2,4,1,1,1,,1,55,1,,1,35,1,,1,1,55,1,,1,1,40,1,,1,1,35,1,,1,1,5,1,,1,1,40,1,,1,1,60,1,,1,1,15,1,,1,1,35,1,,1,1,55,1,,1,1,55,1,,1,90,1,,1,90,1,,1,1,100,1,,1,1,60,1,,1,1,75,1,,1,1,100,1,,1,1,100,1,,1,1,75,1,,1,1,100,1,,1,1,100,1,,1,1,100,1,,1,1,100,1,,1,15,1,,1,15,1,,1,1,15,1,,1,1,15,1,,1,1,15,1,,1,1,35,1,,1,1,15,1,,1,1,15,1,,1,1,20,1,,1,1,40,1,,1,1,45,1,,1,1,15,1,,1,45,1,,1,45,1,,1,1,35,1,,1,1,40,1,,1,1,45,1,,1,1,45,1,,1,1,45,1,,1,1,45,1,,1,1,35,1,,1,1,45,1,,1,1,45,1,,1,1,35,1,An intentional act that causes harm to another person.,5,1,assault_hi_group1_1|assault_lo_group4_2|assault_hi_solo_1|assault_lo_group3_1|theft_lo_solo_2|theft_hi_group0_2|theft_lo_solo_1|theft_lo_group0_2|theft_hi_group0_1|theft_hi_group1_1|theft_lo_group3_2|assault_hi_group2_1|catch_1|assault_hi_solo_2|theft_lo_group4_2|assault_lo_group0_2|assault_hi_group4_2|assault_hi_group0_1|theft_hi_group2_1|assault_hi_group1_2|assault_lo_group4_1|assault_lo_group1_2|theft_lo_group0_1|assault_hi_group3_2|theft_lo_group1_2|theft_hi_group4_1|assault_hi_group0_2|assault_hi_group3_1|theft_hi_solo_2|assault_lo_group2_2|assault_hi_group4_1|theft_lo_group3_1|assault_lo_group2_1|assault_lo_solo_2|theft_hi_group3_2|theft_hi_group1_2|assault_lo_group3_2|assault_lo_group1_1|theft_hi_solo_1|theft_lo_group4_1|theft_hi_group2_2|assault_lo_solo_1|theft_hi_group3_1|assault_hi_group2_2|theft_lo_group2_2|theft_lo_group1_1|theft_hi_group4_2|assault_lo_group0_1|theft_lo_group2_1|catch_2
2969103,1,1,1,1,1,1,16,4,25,1,2,2,USA,25,5,1,1,1,4,2,4,1,1,1,,1,72,1,,1,52,1,,1,1,73,1,,1,1,85,1,,1,1,79,1,,1,1,58,1,,1,1,54,1,,1,1,56,1,,1,1,74,1,,1,1,55,1,,1,1,78,1,,1,1,63,1,,1,51,1,,1,77,1,,1,1,77,1,,1,1,79,1,,1,1,72,1,,1,1,53,1,,1,1,67,1,,1,1,75,1,,1,1,74,1,,1,1,77,1,,1,1,47,1,,1,1,53,1,,1,75,1,,1,58,1,,1,1,59,1,,1,1,76,1,,1,1,71,1,,1,1,62,1,,1,1,54,1,,1,1,66,1,,1,1,56,1,,1,1,81,1,,1,1,76,1,,1,1,74,1,,1,52,1,,1,53,1,,1,1,59,1,,1,1,56,1,,1,1,64,1,,1,1,68,1,,1,1,56,1,,1,1,57,1,,1,1,67,1,,1,1,56,1,,1,1,52,1,,1,1,51,1,THE ACTION MAKES BAD THINKS / ,3,1,assault_hi_solo_1|assault_hi_group2_2|assault_hi_group2_1|assault_hi_solo_2|theft_hi_group2_1|theft_hi_group3_1|assault_hi_group1_1|catch_1|assault_hi_group0_2|theft_lo_group4_1|assault_lo_group1_2|theft_hi_group4_2|assault_lo_group0_2|theft_hi_group1_2|assault_hi_group4_1|theft_hi_group0_2|assault_lo_group3_1|theft_hi_group1_1|assault_lo_group1_1|theft_lo_group4_2|assault_lo_solo_1|theft_lo_group2_2|theft_lo_group3_2|assault_hi_group0_1|catch_2|assault_lo_group4_2|theft_lo_group1_2|theft_lo_solo_1|theft_hi_solo_2|assault_hi_group4_2|assault_lo_group3_2|assault_lo_group0_1|assault_hi_group3_2|theft_lo_group3_1|assault_lo_group2_2|theft_lo_solo_2|assault_hi_group3_1|theft_lo_group1_1|assault_hi_group1_2|theft_lo_group0_2|theft_hi_group3_2|theft_lo_group2_1|theft_hi_group2_2|theft_hi_group0_1|assault_lo_group4_1|theft_hi_solo_1|theft_hi_group4_1|assault_lo_group2_1|assault_lo_solo_2|theft_lo_group0_1
7081030,1,1,1,1,1,1,10,5,33,1,2,,USA,33,10,1,1,1,4,2,4,1,1,1,,1,30,1,,1,10,1,,1,1,26,1,,1,1,25,1,,1,1,34,1,,1,1,28,1,,1,1,31,1,,1,1,44,1,,1,1,25,1,,1,1,25,1,,1,1,28,1,,1,1,48,1,,1,70,1,,1,72,1,,1,1,76,1,,1,1,42,1,,1,1,87,1,,1,1,69,1,,1,1,74,1,,1,1,68,1,,1,1,86,1,,1,1,83,1,,1,1,89,1,,1,1,75,1,,1,35,1,,1,42,1,,1,1,37,1,,1,1,35,1,,1,1,27,1,,1,1,31,1,,1,1,45,1,,1,1,36,1,,1,1,37,1,,1,1,51,1,,1,1,47,1,,1,1,35,1,,1,65,1,,1,64,1,,1,1,51,1,,1,1,59,1,,1,1,61,1,,1,1,65,1,,1,1,67,1,,1,1,67,1,,1,1,65,1,,1,1,75,1,,1,1,68,1,,1,1,69,1,A malicious action that violates the law of the land. ,4,1,theft_lo_group3_2|assault_hi_group4_2|theft_lo_group2_1|theft_lo_group3_1|theft_lo_group4_2|theft_hi_group2_2|theft_hi_group0_2|theft_lo_solo_1|theft_hi_group4_2|assault_hi_group2_2|assault_lo_group2_2|assault_lo_group1_2|theft_lo_group4_1|theft_lo_solo_2|assault_lo_group4_2|theft_hi_solo_2|theft_hi_group3_1|assault_hi_group4_1|assault_hi_group1_2|assault_hi_group3_1|assault_hi_group3_2|theft_lo_group1_2|catch_2|assault_hi_group1_1|theft_lo_group1_1|theft_lo_group2_2|theft_hi_group0_1|assault_hi_solo_2|theft_hi_group3_2|assault_hi_group2_1|assault_lo_group1_1|assault_lo_group0_1|assault_lo_solo_2|theft_lo_group0_2|assault_hi_group0_2|assault_lo_solo_1|assault_lo_group2_1|catch_1|assault_lo_group3_1|assault_hi_group0_1|assault_lo_group0_2|assault_lo_group3_2|theft_hi_group1_1|theft_hi_group2_1|theft_lo_group0_1|theft_hi_group4_1|theft_hi_solo_1|assault_lo_group4_1|assault_hi_solo_1|theft_hi_group1_2
598117,1,1,1,1,1,1,15,4,26,1,4,4,USA,26,10,1,1,1,4,2,4,1,1,1,,1,50,1,,1,42,1,,1,1,49,1,,1,1,50,1,,1,1,49,1,,1,1,8,1,,1,1,40,1,,1,1,75,1,,1,1,39,1,,1,1,51,1,,1,1,50,1,,1,1,55,1,,1,100,1,,1,100,1,,1,1,96,1,,1,1,56,1,,1,1,85,1,,1,1,84,1,,1,1,100,1,,1,1,88,1,,1,1,100,1,,1,1,100,1,,1,1,100,1,,1,1,95,1,,1,43,1,,1,49,1,,1,1,53,1,,1,1,50,1,,1,1,50,1,,1,1,45,1,,1,1,50,1,,1,1,61,1,,1,1,49,1,,1,1,72,1,,1,1,66,1,,1,1,50,1,,1,82,1,,1,94,1,,1,1,90,1,,1,1,64,1,,1,1,85,1,,1,1,86,1,,1,1,84,1,,1,1,86,1,,1,1,91,1,,1,1,99,1,,1,1,100,1,,1,1,87,1,An action that goes against laws,4,1,theft_lo_group2_2|assault_lo_group3_1|assault_lo_group4_2|theft_lo_group2_1|assault_hi_group1_1|assault_lo_group2_1|theft_hi_group1_1|assault_lo_group0_1|theft_hi_group0_1|assault_hi_group2_2|theft_lo_group1_1|theft_hi_group4_2|assault_hi_solo_2|assault_lo_group2_2|assault_lo_group3_2|theft_lo_group3_2|theft_lo_group1_2|theft_lo_group0_1|assault_hi_group4_1|assault_lo_solo_1|assault_lo_group1_2|assault_hi_group2_1|assault_hi_group3_2|theft_hi_group4_1|theft_hi_group3_2|theft_lo_group4_2|catch_2|theft_hi_group0_2|theft_lo_group3_1|assault_lo_group1_1|assault_hi_group4_2|assault_hi_solo_1|theft_hi_group3_1|theft_hi_group1_2|catch_1|assault_lo_group4_1|assault_hi_group1_2|assault_lo_solo_2|theft_lo_solo_2|assault_hi_group0_1|assault_lo_group0_2|theft_lo_solo_1|theft_lo_group0_2|theft_lo_group4_1|theft_hi_group2_1|theft_hi_solo_2|assault_hi_group0_2|theft_hi_group2_2|theft_hi_solo_1|assault_hi_group3_1
9397246,1,1,1,1,1,1,16,4,27,2,4,4,United States,27,5,1,1,1,4,2,4,1,1,1,1,,77,1,1,,79,1,1,,1,0,1,1,,1,35,1,1,,1,68,1,1,,1,14,1,1,,1,74,1,1,,1,79,1,1,,1,82,1,1,,1,91,1,1,,1,100,1,1,,1,79,1,1,,81,1,1,,83,1,1,,1,79,1,1,,1,0,1,1,,1,34,1,1,,1,87,1,1,,1,79,1,1,,1,76,1,1,,1,87,1,1,,1,77,1,1,,1,89,1,1,,1,100,1,1,,65,1,1,,80,1,1,,1,6,1,1,,1,14,1,1,,1,5,1,1,,1,76,1,1,,1,25,1,1,,1,78,1,1,,1,44,1,1,,1,89,1,1,,1,75,1,1,,1,75,1,1,,80,1,1,,81,1,1,,1,70,1,1,,1,19,1,1,,1,15,1,1,,1,12,1,1,,1,84,1,1,,1,69,1,1,,1,77,1,1,,1,80,1,1,,1,100,1,1,,1,81,1,crime means doing something immoral and against the ethics and rules,6,1,theft_lo_solo_2|assault_hi_group0_1|assault_lo_group1_1|assault_lo_solo_1|theft_hi_group0_1|theft_lo_group2_2|catch_1|assault_lo_group4_2|theft_lo_group4_2|assault_hi_group3_2|theft_lo_group4_1|assault_lo_solo_2|theft_hi_group4_2|theft_lo_group1_2|assault_hi_group1_2|catch_2|theft_hi_group3_2|theft_hi_solo_1|assault_hi_group4_1|assault_lo_group0_2|assault_hi_solo_2|assault_hi_group1_1|theft_lo_group3_1|theft_hi_group3_1|theft_lo_group0_2|assault_hi_group3_1|theft_hi_group0_2|theft_hi_group2_2|assault_lo_group3_2|theft_lo_group0_1|theft_hi_group2_1|theft_lo_solo_1|assault_lo_group2_1|theft_hi_solo_2|assault_hi_group4_2|assault_hi_group2_2|assault_lo_group4_1|assault_lo_group3_1|assault_hi_group0_2|theft_lo_group1_1|assault_lo_group2_2|theft_hi_group1_1|assault_lo_group0_1|assault_lo_group1_2|theft_hi_group4_1|theft_hi_group1_2|assault_hi_group2_1|theft_lo_group3_2|assault_hi_solo_1|theft_lo_group2_1
655955,1,1,1,1,1,1,16,1,26,2,3,2,california,26,5,1,1,1,4,2,4,1,1,1,1,,98,1,1,,98,1,1,,1,95,1,1,,1,94,1,1,,1,93,1,1,,1,95,1,1,,1,87,1,1,,1,93,1,1,,1,93,1,1,,1,96,1,1,,1,87,1,1,,1,68,1,1,,91,1,1,,84,1,1,,1,92,1,1,,1,93,1,1,,1,87,1,1,,1,92,1,1,,1,97,1,1,,1,65,1,1,,1,96,1,1,,1,100,1,1,,1,100,1,1,,1,87,1,1,,78,1,1,,94,1,1,,1,89,1,1,,1,78,1,1,,1,83,1,1,,1,93,1,1,,1,100,1,1,,1,93,1,1,,1,90,1,1,,1,84,1,1,,1,95,1,1,,1,100,1,1,,92,1,1,,94,1,1,,1,99,1,1,,1,92,1,1,,1,96,1,1,,1,90,1,1,,1,20,1,1,,1,97,1,1,,1,85,1,1,,1,97,1,1,,1,94,1,1,,1,93,1,an action or omission that constitutes an offense that may be prosecuted by the state and is punishable by law.,6,1,theft_lo_group0_2|assault_hi_group2_2|assault_hi_solo_2|assault_lo_group4_2|theft_lo_solo_1|theft_lo_group2_1|theft_lo_group1_1|assault_hi_group2_1|assault_hi_group1_2|theft_hi_group2_1|assault_lo_group3_1|theft_lo_group0_1|theft_hi_group3_1|assault_hi_group3_1|theft_hi_group0_2|theft_hi_group2_2|theft_hi_group0_1|theft_lo_solo_2|theft_lo_group4_2|assault_lo_group0_1|assault_hi_group0_2|theft_hi_group1_1|theft_hi_group3_2|assault_hi_group3_2|theft_lo_group2_2|assault_lo_group0_2|assault_lo_group2_1|assault_hi_group0_1|catch_2|assault_lo_group1_2|assault_lo_group3_2|theft_lo_group3_1|assault_lo_group2_2|assault_lo_group4_1|theft_hi_solo_2|theft_hi_solo_1|theft_lo_group3_2|assault_hi_group4_2|assault_hi_group1_1|assault_lo_group1_1|theft_hi_group4_1|assault_hi_group4_1|theft_hi_group4_2|assault_lo_solo_2|theft_lo_group1_2|assault_hi_solo_1|catch_1|theft_lo_group4_1|assault_lo_solo_1|theft_hi_group1_2
5717036,1,1,1,1,1,1,16,1,31,1,2,2,UNITED STATE,31,11,1,1,1,4,2,4,1,1,1,,1,75,1,,1,80,1,,1,1,73,1,,1,1,77,1,,1,1,75,1,,1,1,70,1,,1,1,70,1,,1,1,74,1,,1,1,70,1,,1,1,74,1,,1,1,75,1,,1,1,70,1,,1,80,1,,1,78,1,,1,1,70,1,,1,1,60,1,,1,1,80,1,,1,1,80,1,,1,1,70,1,,1,1,75,1,,1,1,70,1,,1,1,77,1,,1,1,70,1,,1,1,73,1,,1,70,1,,1,74,1,,1,1,79,1,,1,1,66,1,,1,1,71,1,,1,1,70,1,,1,1,80,1,,1,1,70,1,,1,1,76,1,,1,1,80,1,,1,1,75,1,,1,1,73,1,,1,73,1,,1,70,1,,1,1,72,1,,1,1,75,1,,1,1,80,1,,1,1,70,1,,1,1,72,1,,1,1,72,1,,1,1,70,1,,1,1,70,1,,1,1,75,1,,1,1,74,1,"The notion that acts such as murder, rape and theft are to be prohibited exists worldwide.",5,1,assault_lo_group2_1|assault_hi_group0_2|theft_hi_group3_2|assault_lo_group1_2|assault_hi_group3_1|assault_hi_group4_1|assault_hi_group2_1|assault_lo_group1_1|theft_lo_group2_1|assault_hi_group1_2|assault_hi_solo_1|theft_hi_group1_1|theft_lo_group3_2|assault_lo_solo_2|theft_lo_group2_2|theft_hi_group3_1|assault_lo_group4_2|theft_hi_group1_2|theft_lo_solo_1|theft_hi_solo_2|theft_hi_group4_1|assault_hi_group1_1|theft_hi_group4_2|theft_lo_group1_1|assault_lo_group4_1|theft_hi_group2_1|theft_lo_group4_2|assault_lo_group3_1|theft_hi_group2_2|assault_lo_solo_1|assault_lo_group3_2|assault_hi_group2_2|assault_hi_solo_2|theft_lo_group0_2|assault_hi_group0_1|theft_lo_group1_2|assault_lo_group0_1|theft_hi_solo_1|theft_hi_group0_1|catch_1|assault_lo_group2_2|theft_lo_group0_1|assault_lo_group0_2|theft_hi_group0_2|theft_lo_group3_1|theft_lo_group4_1|assault_hi_group4_2|theft_lo_solo_2|catch_2|assault_hi_group3_2
4944696,1,1,1,1,1,3,12,4,44,1,4,,United States,44,10,1,1,1,4,2,4,1,1,1,,1,40,1,,1,25,1,,1,1,20,1,,1,1,40,1,,1,1,30,1,,1,1,4,1,,1,1,30,1,,1,1,55,1,,1,1,75,1,,1,1,55,1,,1,1,20,1,,1,1,56,1,,1,100,1,,1,80,1,,1,1,70,1,,1,1,20,1,,1,1,75,1,,1,1,76,1,,1,1,100,1,,1,1,75,1,,1,1,100,1,,1,1,100,1,,1,1,100,1,,1,1,85,1,,1,60,1,,1,60,1,,1,1,76,1,,1,1,59,1,,1,1,60,1,,1,1,56,1,,1,1,61,1,,1,1,60,1,,1,1,90,1,,1,1,70,1,,1,1,75,1,,1,1,75,1,,1,85,1,,1,100,1,,1,1,75,1,,1,1,76,1,,1,1,100,1,,1,1,75,1,,1,1,100,1,,1,1,100,1,,1,1,81,1,,1,1,100,1,,1,1,100,1,,1,1,76,1,Unlawful act committed by a person(s) codified and agreed upon by a group of people.,1,1,assault_lo_group3_1|theft_lo_group0_1|theft_hi_group1_2|assault_lo_group1_1|assault_hi_group1_1|assault_hi_group2_2|theft_hi_group0_1|theft_hi_solo_2|theft_lo_group4_2|assault_hi_solo_2|theft_lo_group3_1|theft_hi_group1_1|assault_hi_group3_2|assault_hi_group0_2|theft_hi_group3_2|assault_lo_group0_2|assault_hi_solo_1|assault_lo_group2_1|assault_lo_group1_2|assault_lo_group0_1|assault_hi_group2_1|theft_lo_solo_1|theft_hi_group4_1|theft_lo_group2_2|assault_hi_group3_1|assault_lo_group4_2|theft_lo_group4_1|assault_lo_group4_1|theft_lo_group1_1|theft_lo_group3_2|assault_lo_solo_2|theft_hi_group4_2|assault_hi_group1_2|assault_lo_group2_2|assault_lo_solo_1|theft_hi_solo_1|catch_1|theft_lo_group0_2|theft_lo_solo_2|theft_hi_group3_1|assault_hi_group4_2|theft_hi_group2_1|theft_hi_group2_2|catch_2|assault_hi_group4_1|theft_hi_group0_2|assault_lo_group3_2|theft_lo_group1_2|theft_lo_group2_1|assault_hi_group0_1
8449446,1,1,1,1,1,1,15,4,38,1,2,,USA,38,11,1,1,1,4,2,4,1,1,1,,1,18,1,,1,28,1,,1,1,34,1,,1,1,26,1,,1,1,16,1,,1,1,9,1,,1,1,18,1,,1,1,64,1,,1,1,22,1,,1,1,16,1,,1,1,18,1,,1,1,62,1,,1,83,1,,1,66,1,,1,1,71,1,,1,1,36,1,,1,1,64,1,,1,1,66,1,,1,1,72,1,,1,1,78,1,,1,1,83,1,,1,1,75,1,,1,1,82,1,,1,1,74,1,,1,36,1,,1,37,1,,1,1,36,1,,1,1,40,1,,1,1,33,1,,1,1,55,1,,1,1,46,1,,1,1,43,1,,1,1,37,1,,1,1,59,1,,1,1,60,1,,1,1,38,1,,1,65,1,,1,81,1,,1,1,68,1,,1,1,67,1,,1,1,78,1,,1,1,68,1,,1,1,77,1,,1,1,74,1,,1,1,66,1,,1,1,73,1,,1,1,82,1,,1,1,66,1,"Breaking the law where one is attempting to benefit from doing so at the expense of an individual, a group of individuals, or society as a whole.",6,1,theft_hi_group4_1|assault_hi_group3_1|assault_hi_group2_1|assault_hi_group1_2|assault_lo_group2_2|assault_lo_solo_2|theft_hi_solo_2|assault_hi_solo_1|theft_lo_group2_1|assault_hi_group3_2|theft_hi_group4_2|theft_hi_group3_1|assault_hi_group2_2|assault_lo_group4_2|assault_hi_group0_2|assault_hi_group4_1|theft_lo_group0_2|theft_lo_group4_1|theft_hi_group2_1|theft_hi_group1_1|theft_lo_group2_2|theft_hi_group0_1|theft_lo_group1_2|catch_1|assault_lo_group1_2|theft_lo_solo_2|theft_lo_solo_1|assault_lo_group0_2|assault_lo_group4_1|assault_hi_group1_1|catch_2|theft_hi_solo_1|assault_lo_group3_1|assault_lo_solo_1|theft_hi_group1_2|theft_lo_group1_1|assault_hi_group0_1|theft_hi_group3_2|assault_lo_group3_2|theft_hi_group2_2|assault_lo_group0_1|theft_hi_group0_2|theft_lo_group3_1|assault_lo_group2_1|theft_lo_group0_1|theft_lo_group3_2|assault_hi_group4_2|assault_lo_group1_1|theft_lo_group4_2|assault_hi_solo_2
3732731,1,1,1,1,1,1,16,1,33,1,5,,AMERICA,33,5,1,1,1,4,2,4,1,1,1,,1,16,1,,1,24,1,,1,1,1,1,,1,1,5,1,,1,1,83,1,,1,1,25,1,,1,1,51,1,,1,1,51,1,,1,1,74,1,,1,1,69,1,,1,1,100,1,,1,1,51,1,,1,51,1,,1,25,1,,1,1,6,1,,1,1,6,1,,1,1,76,1,,1,1,76,1,,1,1,51,1,,1,1,51,1,,1,1,77,1,,1,1,22,1,,1,1,100,1,,1,1,100,1,,1,51,1,,1,51,1,,1,1,0,1,,1,1,1,1,,1,1,69,1,,1,1,61,1,,1,1,51,1,,1,1,51,1,,1,1,77,1,,1,1,74,1,,1,1,100,1,,1,1,100,1,,1,47,1,,1,51,1,,1,1,7,1,,1,1,0,1,,1,1,69,1,,1,1,79,1,,1,1,51,1,,1,1,51,1,,1,1,78,1,,1,1,74,1,,1,1,100,1,,1,1,100,1,ILLEGAL ACTIVITY,6,1,theft_hi_group0_1|assault_hi_group0_1|assault_hi_group0_2|theft_lo_group1_2|assault_lo_solo_1|theft_lo_group1_1|assault_hi_group3_2|assault_lo_group3_2|assault_lo_group2_1|theft_hi_group2_2|assault_hi_solo_1|assault_lo_group4_2|theft_hi_group2_1|assault_lo_group3_1|assault_lo_group2_2|theft_lo_solo_1|assault_lo_group0_1|theft_hi_group1_1|assault_lo_group1_1|theft_hi_group4_1|assault_hi_group1_2|theft_hi_group4_2|assault_hi_solo_2|assault_lo_group0_2|assault_hi_group1_1|assault_hi_group2_2|theft_hi_group3_1|theft_hi_group3_2|theft_hi_solo_2|theft_lo_group3_1|catch_1|theft_lo_group0_2|assault_lo_group1_2|assault_lo_solo_2|assault_lo_group4_1|theft_hi_solo_1|theft_lo_group2_2|theft_lo_group3_2|assault_hi_group3_1|assault_hi_group2_1|theft_hi_group0_2|theft_hi_group1_2|catch_2|theft_lo_group4_2|theft_lo_solo_2|theft_lo_group0_1|assault_hi_group4_1|assault_hi_group4_2|theft_lo_group2_1|theft_lo_group4_1
